
 Lista de Imóveis da Caixa;;Data de geração:;22/06/2026;;;;;;;
 8787717254392 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 103, BL G ;81.964,82;140.000,00;41.46;Não;Apartamento, 65.49 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717254392
 8444420574205 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;AVENIDA CUIABA, N. 47, Apto 107, ;81.964,82;140.000,00;41.46;Não;Apartamento, 55.04 de área total, 47.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420574205
 8555535245982 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA HERMENEGILDO FRANCISCO DA CRUZ, N. 120, Apto 109, ;90.746,77;155.000,00;41.46;Não;Apartamento, 0.00 de área total, 51.73 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535245982
 8787702514695 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA SARGENTO PEDRO NAZARE RODRIGUES MACH, N. 820, Apto 402, BL B ;87.819,45;150.000,00;41.46;Não;Apartamento, 47.95 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702514695
 8787721268777 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA SEVERINA CRISPIM VERAS, N. 21, Apto 206, 1 ANDAR ;90.746,77;155.000,00;41.46;Não;Apartamento, 68.19 de área total, 44.29 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787721268777
 8555524268331 ;PB ;JOAO PESSOA ;OITIZEIRO ;RUA SILVIA BEZERRA GUEDES, N. 651, Apto 304, BL F ;87.168,74;148.888,56;41.46;Não;Apartamento, 0.00 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524268331
 8444432314947 ;PB ;JOAO PESSOA ;MUMBABA ;R ESTUDANTE HUMBERLUCIO SIQUEIRA D OLIVEIRA JR, N. 315, Apto 201, ;83.721,21;143.000,00;41.46;Não;Apartamento, 52.95 de área total, 42.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432314947
 8555502588155 ;PB ;JOAO PESSOA ;AGUA FRIA ; RUA CARTEIRO OLIVIO PONTES, N. 410, Apto 206, PREDIO RES MILANO ;94.222,54;159.000,00;40.75;Não;Apartamento, 61.10 de área total, 35.11 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502588155
 8787720174779 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA DAS IMBAUBAS, N. 110, Apto 206, BL B ;102.518,87;173.000,00;40.75;Não;Apartamento, 75.88 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720174779
 8787720187218 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA DAS IMBAUBAS, N. 110, Apto 203, BL B ;92.029,94;155.300,00;40.75;Não;Apartamento, 75.88 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720187218
 8090400079215 ;PB ;JOAO PESSOA ;FUNCIONARIOS ;RUA SEBASTIANA PEREIRA GOMES, N. 29, CS 31 ;94.262,00;159.066,59;40.75;Não;Casa, 0.00 de área total, 53.42 de área privativa, 109.12 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8090400079215
 8444426362323 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 203, BL B ;98.370,70;166.000,00;40.75;Não;Apartamento, 83.85 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426362323
 8444427237778 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 305, BL F ;98.370,70;166.000,00;40.75;Não;Apartamento, 83.85 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427237778
 8444427477043 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 205, BL G ;98.370,70;166.000,00;40.75;Não;Apartamento, 83.85 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427477043
 8787701303631 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA TELEGRAFISTA CHATEAUBRIAND BRASIL FILHO, N. 700, Apto 203, BLC ;94.222,54;159.000,00;40.75;Não;Apartamento, 87.92 de área total, 48.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701303631
 8787702603515 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA TELEGRAFISTA CHATEAUBRIAND BRASIL FILHO, N. 700, Apto 202, BL E ;104.474,43;176.300,00;40.75;Não;Apartamento, 99.42 de área total, 48.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702603515
 8787702818961 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA SANTA SOFIA, N. 185, Apto 105, BL A ;103.111,46;174.000,00;40.75;Não;Apartamento, 72.98 de área total, 51.78 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702818961
 8787712101830 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ROSA MISTICA, N. 33, Apto 108, BL C ;98.963,30;167.000,00;40.75;Não;Apartamento, 96.93 de área total, 48.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712101830
 8787720155480 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA DAS IMBAUBAS, N. 110, Apto 107, BL B ;94.815,14;160.000,00;40.75;Não;Apartamento, 75.88 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720155480
 8787700472677 ;PB ;JOAO PESSOA ;CUIA ;RUA CICERO SOARES DA SILVA, N. 165, Apto 407, BL D ;92.444,76;156.000,00;40.75;Não;Apartamento, 62.20 de área total, 43.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700472677
 8444425031293 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL FELISBERTO DA SILVA, N. 321, Apto 202, BL C ;96.000,33;162.000,00;40.75;Não;Apartamento, 48.16 de área total, 48.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425031293
 8444425398650 ;PB ;JOAO PESSOA ;GRAMAME ; RUA PROFESSORA ALICE MENDES DA NOBREGA, N. 17, Apto 304, ;99.555,89;168.000,00;40.75;Não;Apartamento, 107.72 de área total, 50.74 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425398650
 8444425716032 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL FELISBERTO DA SILVA, N. 341, Apto 401, BL E ;101.926,27;172.000,00;40.75;Não;Apartamento, 48.09 de área total, 48.09 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425716032
 8444428413782 ;PB ;JOAO PESSOA ;GRAMAME ;RUA CRISTIANE MACHADO, N. 59, Apto 301, ;94.815,14;160.000,00;40.75;Não;Apartamento, 74.10 de área total, 49.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428413782
 8444428587810 ;PB ;JOAO PESSOA ;GRAMAME ;RUA KLEONYCE CORREA, N. 426, Apto 205, ;103.704,06;175.000,00;40.75;Não;Apartamento, 76.55 de área total, 55.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428587810
 8444428849742 ;PB ;JOAO PESSOA ;GRAMAME ;RUA CRISTIANE MACHADO, N. 115, Apto 104, ;94.815,14;160.000,00;40.75;Não;Apartamento, 72.37 de área total, 48.55 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428849742
 8444433084538 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAQUIM ALVES BEZERRA, N. 235, Apto 210, BL B ;100.205,66;169.096,47;40.75;Não;Apartamento, 53.53 de área total, 41.38 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433084538
 8444434511910 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAQUIM ALVES BEZERRA, N. 262, Apto 203, BL B ;96.000,33;162.000,00;40.75;Não;Apartamento, 66.16 de área total, 44.63 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434511910
 8444434780902 ;PB ;JOAO PESSOA ;GRAMAME ;RUA KLEONYCE CORREA, N. 395, Apto 403, ;95.407,73;161.000,00;40.75;Não;Apartamento, 66.36 de área total, 48.34 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434780902
 8444434831892 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAQUIM ALVES BEZERRA, N. 235, Apto 403, BL, A ;97.274,88;164.150,81;40.75;Não;Apartamento, 64.35 de área total, 41.38 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434831892
 8444435139755 ;PB ;JOAO PESSOA ;GRAMAME ;RUA COMERCIANTE WALDEMAR CHAVES, N. 43, Apto 103, BL A ;101.926,27;172.000,00;40.75;Não;Apartamento, 75.58 de área total, 50.88 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435139755
 8444435506200 ;PB ;JOAO PESSOA ;GRAMAME ;RUA COMERCIANTE WALDEMAR CHAVES, N. 43, Apto 410, 3º ANDAR BL B ;95.407,73;161.000,00;40.75;Não;Apartamento, 0.00 de área total, 45.38 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435506200
 8787709663726 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL FELISBERTO DA SILVA, N. 421, Apto 201, BL 05 ;97.778,11;165.000,00;40.75;Não;Apartamento, 0.00 de área total, 48.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709663726
 8787716508846 ;PB ;JOAO PESSOA ;GRAMAME ;RUA NAIR MARANHAO DE ALMEIDA, N. 235, Apto 205, ;100.186,80;169.064,65;40.75;Não;Apartamento, 58.81 de área total, 46.90 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716508846
 8787716841456 ;PB ;JOAO PESSOA ;GRAMAME ;RUA INACIO ALBINO NETO, N. 240, Apto 104, BL 27 ;94.815,14;160.000,00;40.75;Não;Apartamento, 45.09 de área total, 45.09 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716841456
 8787717157796 ;PB ;JOAO PESSOA ;GRAMAME ;RUA INACIO MARCELINO, N. 816, Apto 406, BL, D ;97.185,51;164.000,00;40.75;Não;Apartamento, 84.97 de área total, 50.15 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717157796
 8787718880866 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSE PIRES BEJAMIM, N. 293, Apto 309, AND 2 ;97.778,11;165.000,00;40.75;Não;Apartamento, 76.79 de área total, 54.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718880866
 8787718883032 ;PB ;JOAO PESSOA ;GRAMAME ;RUA INACIO MARCELINO, N. 876, Apto 201, BL J ;94.906,00;160.153,33;40.75;Não;Apartamento, 84.97 de área total, 50.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718883032
 8787719667163 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ESTUDANTE ROBERTA RODRIGUES TAVARES, N. 47, Apto 302, BL A ;94.815,14;160.000,00;40.75;Não;Apartamento, 63.34 de área total, 44.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719667163
 8444405870141 ;PB ;JOAO PESSOA ;PARATIBE ;RUA ANALICE MOURA UCHOA, N. 58, Apto 101, BL B ;99.555,89;168.000,00;40.75;Não;Apartamento, 66.74 de área total, 53.59 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405870141
 8444430286911 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 208, 1 ANDAR BL F ;94.815,14;160.000,00;40.75;Não;Apartamento, 65.49 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430286911
 8444433588110 ;PB ;JOAO PESSOA ;PARATIBE ;RUA BENEDITO SUAVE SOBRINHO, N. 504, CASA 502 ;106.074,43;179.000,00;40.75;Não;Casa, 56.67 de área total, 56.67 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433588110
 8787705751922 ;PB ;JOAO PESSOA ;PARATIBE ;RUA CHATEAUBRIAND BRASIL NETO, N. 509, Apto 401, 3 ANDAR,BLOCO C, ;93.629,95;158.000,00;40.75;Não;Apartamento, 85.10 de área total, 48.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705751922
 8444424641942 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;AVENIDA BELO HORIZONTE, N. 75, Apto 303, BL B ;97.778,11;165.000,00;40.75;Não;Apartamento, 67.54 de área total, 51.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424641942
 8787719641660 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA PROFESSORA EUNILDE CALDAS TAVARES, N. 117, Apto 205, BL A ;97.778,11;165.000,00;40.75;Não;Apartamento, 49.18 de área total, 49.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719641660
 8444430835699 ;PB ;JOAO PESSOA ;MUMBABA ;RUA ESTUDANTE HUMBERLUCIO S DE OLIVEIRA JUNIOR, N. 234, CS 236 ;99.555,89;168.000,00;40.75;Não;Casa, 100.00 de área total, 57.00 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430835699
 1555522361344 ;PB ;JOAO PESSOA ;ALTO DO MATEUS ;RUA CORONEL JOCA VELHO, N. 500, Apto 106, BL D ;88.091,22;148.000,00;40.48;Não;Apartamento, 60.93 de área total, 42.72 de área privativa, 0.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522361344
 8787700742470 ;PB ;JOAO PESSOA ;MUCUMAGRO ; RUA TEL. CHATEUABRIAND BRASIL FILHO, N. 700, Apto 203, BLB ;74.780,36;125.000,00;40.18;Não;Apartamento, 0.00 de área total, 48.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700742470
 8444402367902 ;PB ;JOAO PESSOA ;GRAMAME ;RUA COMERCIANTE ALVARO ANTERO NASCIMENTO, N. 316, Apto 304, ;108.389,57;180.000,00;39.79;Não;Apartamento, 69.77 de área total, 67.86 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402367902
 8787713517518 ;PB ;JOAO PESSOA ;CRISTO REDENTOR ;RUA MURILO BUARQUE, N. SN, Apto 405, BL C ;113.025,32;187.000,00;39.56;Não;Apartamento, 85.24 de área total, 40.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713517518
 8787719181350 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA SEVERINA CRISPIM VERAS, N. 570, Apto 207, 1 ANDAR BL B ;114.234,15;189.000,00;39.56;Não;Apartamento, 86.51 de área total, 51.47 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719181350
 1444405038383 ;PB ;JOAO PESSOA ;MANAIRA ;RUA GLAUCIA MARIA DOS SANTOS GOUVEIA, N. 592, Apto 102, ;167.383,85;250.000,00;33.05;Não;Apartamento, 86.83 de área total, 56.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405038383
 1787701356826 ;PB ;JOAO PESSOA ;JARDIM CIDADE UNIVERSITARIA ;RUA CECILIA RODRIGUES SIQUEIRA, N. 843, Apto 702, TRR C ;284.887,07;385.000,00;26.01;Não;Apartamento, 100.99 de área total, 57.30 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701356826
 8444427334390 ;PB ;JOAO PESSOA ;MACUMAGRO ;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 409, QD 100 BL F ;140.000,00;140.000,00;0.00;Não;Apartamento, 64.84 de área total, 46.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427334390
 8555517458805 ;PB ;JOAO PESSOA ;CRISTO REDENTOR ;RUA FLORIPES TAVARES QUEIROZ, N. 91, Apto 201, BL B ;174.000,00;174.000,00;0.00;Não;Apartamento, 86.40 de área total, 73.50 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517458805
 10300065 ;PB ;JOAO PESSOA ;EXPEDICIONARIOS ;RUA MARECHAL ESPERIDIÃO ROSAS, N. 534 ;442.005,50;442.005,50;0.00;Sim;Casa, 0.00 de área total, 75.48 de área privativa, 325.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10300065
 8444425009697 ;PB ;JOAO PESSOA ;MANAIRA ;RUA SENADOR MARCOS FREIRE, N. 43, Apto 504, ;324.000,00;324.000,00;0.00;Não;Apartamento, 81.17 de área total, 51.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425009697
